3.745500000000E-03 1.207800000000E+04 1.209362079184E+04
3.799400000000E-03 1.221100000000E+04 1.222709873280E+04
3.854100000000E-03 1.234500000000E+04 1.236151223707E+04
3.909500000000E-03 1.248000000000E+04 1.249662618365E+04
3.965800000000E-03 1.261600000000E+04 1.263279849477E+04
4.022800000000E-03 1.275300000000E+04 1.276958998629E+04
4.080700000000E-03 1.289000000000E+04 1.290739519515E+04
4.139400000000E-03 1.302900000000E+04 1.304598198704E+04
4.199000000000E-03 1.316800000000E+04 1.318549841734E+04
4.259400000000E-03 1.330800000000E+04 1.332567590903E+04
4.320700000000E-03 1.344900000000E+04 1.346670021766E+04
4.382800000000E-03 1.359100000000E+04 1.360831793957E+04
4.445900000000E-03 1.373300000000E+04 1.375092820281E+04
4.509900000000E-03 1.387600000000E+04 1.389423080028E+04
4.574800000000E-03 1.402000000000E+04 1.403820945654E+04
4.640600000000E-03 1.416500000000E+04 1.418280882109E+04
4.707300000000E-03 1.431000000000E+04 1.432798301881E+04
4.775100000000E-03 1.445600000000E+04 1.447413074626E+04
4.843800000000E-03 1.460200000000E+04 1.462067525537E+04
4.913500000000E-03 1.475000000000E+04 1.476793540189E+04
4.984200000000E-03 1.489800000000E+04 1.491574276134E+04
5.055900000000E-03 1.504600000000E+04 1.506408039170E+04
5.128600000000E-03 1.519500000000E+04 1.521289429699E+04
5.202400000000E-03 1.534400000000E+04 1.536233671470E+04
5.277300000000E-03 1.549400000000E+04 1.551232131706E+04
5.353200000000E-03 1.564500000000E+04 1.566262043479E+04
5.430200000000E-03 1.579600000000E+04 1.581336780366E+04
5.508400000000E-03 1.594700000000E+04 1.596469835050E+04
5.587600000000E-03 1.609900000000E+04 1.611616392242E+04
5.668000000000E-03 1.625100000000E+04 1.626811405564E+04
5.749600000000E-03 1.640300000000E+04 1.642039068780E+04
5.832300000000E-03 1.655600000000E+04 1.657284400999E+04
5.916200000000E-03 1.670900000000E+04 1.672556230386E+04
6.001300000000E-03 1.686200000000E+04 1.687845638020E+04
6.087700000000E-03 1.701600000000E+04 1.703170246526E+04
6.175300000000E-03 1.716900000000E+04 1.718499587930E+04
6.264100000000E-03 1.732300000000E+04 1.733827769229E+04
6.354300000000E-03 1.747700000000E+04 1.749185580506E+04
6.445700000000E-03 1.763000000000E+04 1.764525438579E+04
6.538400000000E-03 1.778400000000E+04 1.779863249430E+04
6.632500000000E-03 1.793800000000E+04 1.795207307750E+04
6.727900000000E-03 1.809100000000E+04 1.810530930634E+04
6.824700000000E-03 1.824500000000E+04 1.825845833211E+04
6.922900000000E-03 1.839800000000E+04 1.841142976762E+04
7.022500000000E-03 1.855100000000E+04 1.856414397835E+04
7.123600000000E-03 1.870400000000E+04 1.871672694124E+04
7.226100000000E-03 1.885600000000E+04 1.886878981522E+04
7.330000000000E-03 1.900800000000E+04 1.902044894318E+04
7.435500000000E-03 1.916000000000E+04 1.917181450552E+04
7.542500000000E-03 1.930900000000E+04 1.932267351006E+04
7.651000000000E-03 1.946000000000E+04 1.947294481170E+04
7.761100000000E-03 1.961000000000E+04 1.962268824703E+04
7.872800000000E-03 1.975900000000E+04 1.977179986703E+04
7.986000000000E-03 1.990800000000E+04 1.992007359819E+04
8.101000000000E-03 2.005600000000E+04 2.006782192854E+04
8.217500000000E-03 2.020300000000E+04 2.021456549600E+04
8.335700000000E-03 2.034900000000E+04 2.036039431687E+04
8.455700000000E-03 2.049400000000E+04 2.050546990468E+04
8.577300000000E-03 2.063800000000E+04 2.064936859791E+04
8.700800000000E-03 2.078200000000E+04 2.079235956612E+04
8.825900000000E-03 2.092400000000E+04 2.093404029822E+04
8.952900000000E-03 2.106400000000E+04 2.107459820162E+04
9.081800000000E-03 2.120400000000E+04 2.121396402207E+04
9.212400000000E-03 2.134200000000E+04 2.135181729320E+04
9.345000000000E-03 2.147900000000E+04 2.148836985627E+04
9.479400000000E-03 2.161400000000E+04 2.162331446136E+04
9.615800000000E-03 2.174800000000E+04 2.175675960627E+04
9.754200000000E-03 2.187900000000E+04 2.188855391660E+04
9.894500000000E-03 2.201000000000E+04 2.201855334258E+04
1.003700000000E-02 2.213800000000E+04 2.214688761661E+04
1.018100000000E-02 2.226500000000E+04 2.227283819895E+04
1.032800000000E-02 2.238900000000E+04 2.239758877775E+04
1.047600000000E-02 2.251200000000E+04 2.251932549346E+04
1.062700000000E-02 2.263200000000E+04 2.263961850366E+04
1.078000000000E-02 2.275000000000E+04 2.275749820902E+04
1.093500000000E-02 2.286600000000E+04 2.287281550616E+04
1.109200000000E-02 2.297900000000E+04 2.298561988245E+04
1.125200000000E-02 2.309000000000E+04 2.309633924101E+04
1.141400000000E-02 2.319900000000E+04 2.320418639984E+04
1.157800000000E-02 2.330400000000E+04 2.330905815606E+04
1.174500000000E-02 2.340700000000E+04 2.341147428936E+04
1.191400000000E-02 2.350700000000E+04 2.351066729655E+04
1.208500000000E-02 2.360400000000E+04 2.360652768895E+04
1.225900000000E-02 2.369800000000E+04 2.369950436074E+04
1.243500000000E-02 2.378900000000E+04 2.378891940924E+04
1.261400000000E-02 2.387400000000E+04 2.387515233271E+04
1.279600000000E-02 2.395900000000E+04 2.395803312691E+04
1.298000000000E-02 2.403900000000E+04 2.403696924282E+04
1.316700000000E-02 2.411700000000E+04 2.411227575348E+04
1.335600000000E-02 2.419000000000E+04 2.418342064735E+04
1.354800000000E-02 2.426000000000E+04 2.425065967726E+04
1.374300000000E-02 2.432600000000E+04 2.431381302825E+04
1.394100000000E-02 2.438800000000E+04 2.437279543319E+04
1.414200000000E-02 2.444600000000E+04 2.442742301239E+04
1.434500000000E-02 2.450000000000E+04 2.447724022043E+04
1.455200000000E-02 2.455000000000E+04 2.452269333381E+04
1.476100000000E-02 2.459500000000E+04 2.456317353685E+04
1.497300000000E-02 2.463600000000E+04 2.459876555970E+04
1.518900000000E-02 2.467300000000E+04 2.462953528021E+04
1.540700000000E-02 2.470500000000E+04 2.465501532350E+04
1.562900000000E-02 2.473200000000E+04 2.467534789731E+04
1.585400000000E-02 2.475400000000E+04 2.469030919137E+04
1.608200000000E-02 2.477200000000E+04 2.469979332155E+04
1.631300000000E-02 2.478400000000E+04 2.470374292679E+04
1.654800000000E-02 2.479200000000E+04 2.470202451863E+04
1.678600000000E-02 2.479400000000E+04 2.469456730772E+04
1.702800000000E-02 2.479100000000E+04 2.468124852929E+04
1.727300000000E-02 2.478300000000E+04 2.466204983842E+04
1.752100000000E-02 2.477100000000E+04 2.463693897889E+04
1.777300000000E-02 2.475200000000E+04 2.460576882177E+04
1.802900000000E-02 2.472800000000E+04 2.456847417025E+04
1.828800000000E-02 2.469700000000E+04 2.452517832506E+04
1.855200000000E-02 2.466200000000E+04 2.447552274612E+04
1.881800000000E-02 2.462000000000E+04 2.442008320005E+04
1.908900000000E-02 2.457300000000E+04 2.435825467423E+04
1.936400000000E-02 2.452000000000E+04 2.429027294328E+04
1.964300000000E-02 2.446100000000E+04 2.421616264237E+04
1.992500000000E-02 2.439600000000E+04 2.413629576083E+04
2.021200000000E-02 2.432500000000E+04 2.405016122113E+04
2.050300000000E-02 2.424800000000E+04 2.395813964594E+04
2.079800000000E-02 2.416600000000E+04 2.386034883556E+04
2.109700000000E-02 2.407700000000E+04 2.375690689756E+04
2.140000000000E-02 2.398200000000E+04 2.364797654396E+04
2.170800000000E-02 2.388100000000E+04 2.353334538760E+04
2.202100000000E-02 2.377500000000E+04 2.341314237542E+04
2.233800000000E-02 2.366200000000E+04 2.328794883852E+04
2.265900000000E-02 2.354300000000E+04 2.315797174656E+04
2.298500000000E-02 2.341800000000E+04 2.302300770684E+04
2.331600000000E-02 2.328800000000E+04 2.288327900195E+04
2.365100000000E-02 2.315100000000E+04 2.273945492191E+04
2.399100000000E-02 2.301000000000E+04 2.259127405940E+04
2.433700000000E-02 2.286200000000E+04 2.243861200584E+04
2.468700000000E-02 2.270900000000E+04 2.228256598874E+04
2.504200000000E-02 2.255000000000E+04 2.212294945542E+04
2.540200000000E-02 2.238600000000E+04 2.196002289703E+04
2.576800000000E-02 2.221700000000E+04 2.179358276507E+04
2.613900000000E-02 2.204300000000E+04 2.162434316544E+04
2.651500000000E-02 2.186400000000E+04 2.145255568179E+04
2.689600000000E-02 2.168000000000E+04 2.127844219499E+04
2.728300000000E-02 2.149100000000E+04 2.110190124432E+04
2.767600000000E-02 2.129800000000E+04 2.092307388077E+04
2.807400000000E-02 2.110100000000E+04 2.074267338705E+04
2.847800000000E-02 2.089900000000E+04 2.056049661356E+04
2.888800000000E-02 2.069400000000E+04 2.037675618419E+04
2.930300000000E-02 2.048500000000E+04 2.019212748603E+04
2.972500000000E-02 2.027300000000E+04 2.000594796301E+04
3.015200000000E-02 2.005700000000E+04 1.981921223383E+04
3.058600000000E-02 1.983900000000E+04 1.963133084387E+04
3.102600000000E-02 1.961800000000E+04 1.944288123388E+04
3.147300000000E-02 1.939400000000E+04 1.925362058312E+04
3.192600000000E-02 1.916900000000E+04 1.906412995115E+04
3.238500000000E-02 1.894100000000E+04 1.887453930423E+04
3.285100000000E-02 1.871200000000E+04 1.868463426289E+04
3.332400000000E-02 1.848200000000E+04 1.849449542455E+04
3.380300000000E-02 1.825100000000E+04 1.830467636184E+04
3.429000000000E-02 1.802000000000E+04 1.811449741904E+04
3.478300000000E-02 1.778800000000E+04 1.792485656710E+04
3.528300000000E-02 1.755700000000E+04 1.773546685865E+04
3.579100000000E-02 1.732500000000E+04 1.754604063904E+04
3.630600000000E-02 1.709500000000E+04 1.735707649686E+04
3.682800000000E-02 1.686500000000E+04 1.716859916270E+04
3.735800000000E-02 1.663700000000E+04 1.698037717508E+04
3.789600000000E-02 1.641000000000E+04 1.679248256511E+04
3.844100000000E-02 1.618600000000E+04 1.660532367147E+04
3.899400000000E-02 1.596300000000E+04 1.641862752137E+04
3.955500000000E-02 1.574300000000E+04 1.623245432138E+04
4.012400000000E-02 1.552600000000E+04 1.604686227501E+04
4.070200000000E-02 1.531200000000E+04 1.586158455246E+04
4.128700000000E-02 1.510200000000E+04 1.567740061066E+04
4.188100000000E-02 1.489500000000E+04 1.549354530949E+04
4.248400000000E-02 1.469200000000E+04 1.531023543332E+04
4.309500000000E-02 1.449300000000E+04 1.512776156990E+04
4.371500000000E-02 1.429900000000E+04 1.494587709936E+04
4.434400000000E-02 1.410900000000E+04 1.476465438814E+04
4.498200000000E-02 1.392300000000E+04 1.458411585709E+04
4.562900000000E-02 1.374300000000E+04 1.440423539625E+04
4.628600000000E-02 1.356700000000E+04 1.422502783257E+04
4.695200000000E-02 1.339600000000E+04 1.404657259527E+04
4.762800000000E-02 1.323000000000E+04 1.386872723538E+04
4.831300000000E-02 1.306900000000E+04 1.369180152096E+04
4.900800000000E-02 1.291300000000E+04 1.351558057045E+04
4.971300000000E-02 1.276100000000E+04 1.334010915012E+04
5.042800000000E-02 1.261500000000E+04 1.316543666069E+04
5.115400000000E-02 1.247300000000E+04 1.299136456303E+04
5.189000000000E-02 1.233600000000E+04 1.281819132124E+04
5.263700000000E-02 1.220400000000E+04 1.264572326709E+04
5.339400000000E-02 1.207600000000E+04 1.247423972165E+04
5.416200000000E-02 1.195100000000E+04 1.230355868102E+04
5.494100000000E-02 1.183000000000E+04 1.213371521612E+04
5.573200000000E-02 1.171300000000E+04 1.196459036940E+04
5.653400000000E-02 1.159800000000E+04 1.179641328818E+04
5.734700000000E-02 1.148600000000E+04 1.162922186080E+04
5.817200000000E-02 1.137600000000E+04 1.146288196143E+04
5.900900000000E-02 1.126800000000E+04 1.129744872321E+04
5.985800000000E-02 1.116100000000E+04 1.113294635036E+04
6.072000000000E-02 1.105400000000E+04 1.096927756289E+04
6.159300000000E-02 1.094800000000E+04 1.080682226057E+04
6.248000000000E-02 1.084100000000E+04 1.064511380477E+04
6.337900000000E-02 1.073300000000E+04 1.048455881781E+04
6.429000000000E-02 1.062400000000E+04 1.032519547554E+04
6.521500000000E-02 1.051300000000E+04 1.016670986783E+04
6.615400000000E-02 1.039900000000E+04 1.000922516691E+04
6.710600000000E-02 1.028200000000E+04 9.852897520842E+03
6.807100000000E-02 1.016100000000E+04 9.697789908997E+03
6.905100000000E-02 1.003600000000E+04 9.543637516687E+03
7.004400000000E-02 9.907400000000E+03 9.390804762069E+03
7.105200000000E-02 9.773500000000E+03 9.239032837666E+03
7.207400000000E-02 9.634500000000E+03 9.088523068666E+03
7.311100000000E-02 9.490400000000E+03 8.939176248913E+03
7.416300000000E-02 9.340800000000E+03 8.791040414908E+03
7.523000000000E-02 9.185900000000E+03 8.644177599778E+03
7.631300000000E-02 9.025700000000E+03 8.498479408933E+03
7.741100000000E-02 8.860200000000E+03 8.354144824543E+03
7.852400000000E-02 8.689900000000E+03 8.211207563816E+03
7.965400000000E-02 8.515000000000E+03 8.069486434616E+03
8.080000000000E-02 8.336100000000E+03 7.929070291876E+03
8.196300000000E-02 8.153700000000E+03 7.789968208238E+03
8.314200000000E-02 7.968400000000E+03 7.652316641548E+03
8.433900000000E-02 7.781100000000E+03 7.515922819481E+03
8.555200000000E-02 7.592400000000E+03 7.381057572282E+03
8.678300000000E-02 7.403500000000E+03 7.247536374379E+03
8.803200000000E-02 7.215100000000E+03 7.115402864025E+03
8.929800000000E-02 7.028200000000E+03 6.984801811259E+03
9.058300000000E-02 6.843600000000E+03 6.855561078397E+03
9.188600000000E-02 6.662500000000E+03 6.727823115536E+03
9.320900000000E-02 6.485600000000E+03 6.601428339993E+03
9.455000000000E-02 6.313900000000E+03 6.476606215889E+03
9.591000000000E-02 6.148200000000E+03 6.353292569576E+03
9.729000000000E-02 5.989200000000E+03 6.231429956275E+03
9.869000000000E-02 5.837600000000E+03 6.111054837094E+03
1.001100000000E-01 5.693900000000E+03 5.992196814795E+03
1.015500000000E-01 5.558400000000E+03 5.874893453088E+03
1.030100000000E-01 5.431400000000E+03 5.759140971082E+03
1.044900000000E-01 5.313200000000E+03 5.644994484218E+03
1.060000000000E-01 5.203600000000E+03 5.531720563695E+03
1.075200000000E-01 5.102500000000E+03 5.420837796774E+03
1.090700000000E-01 5.009400000000E+03 5.310900061750E+03
1.106400000000E-01 4.924000000000E+03 5.202656659207E+03
1.122300000000E-01 4.845600000000E+03 5.096121257992E+03
1.138500000000E-01 4.773300000000E+03 4.990653863859E+03
1.154800000000E-01 4.706400000000E+03 4.887561710608E+03
1.171400000000E-01 4.643700000000E+03 4.785579138179E+03
1.188300000000E-01 4.584200000000E+03 4.684760059506E+03
1.205400000000E-01 4.526600000000E+03 4.585736375584E+03
1.222700000000E-01 4.469700000000E+03 4.488464403849E+03
1.240300000000E-01 4.412100000000E+03 4.392435261075E+03
1.258200000000E-01 4.352700000000E+03 4.297674867091E+03
1.276300000000E-01 4.290600000000E+03 4.204724798224E+03
1.294700000000E-01 4.224700000000E+03 4.113079221182E+03
1.313300000000E-01 4.154400000000E+03 4.023242403578E+03
1.332200000000E-01 4.079000000000E+03 3.934735081309E+03
1.351300000000E-01 3.998100000000E+03 3.848026372427E+03
1.370800000000E-01 3.911700000000E+03 3.762231830665E+03
1.390500000000E-01 3.819900000000E+03 3.678251279720E+03
1.410500000000E-01 3.723400000000E+03 3.595638098116E+03
1.430800000000E-01 3.622800000000E+03 3.514420409319E+03
1.451400000000E-01 3.519100000000E+03 3.434603591960E+03
1.472300000000E-01 3.413800000000E+03 3.356195462511E+03
1.493500000000E-01 3.307900000000E+03 3.279196745677E+03
1.515000000000E-01 3.202800000000E+03 3.203614774459E+03
1.536700000000E-01 3.099900000000E+03 3.129783245124E+03
1.558900000000E-01 3.000500000000E+03 3.056698242142E+03
1.581300000000E-01 2.905800000000E+03 2.985359466049E+03
1.604000000000E-01 2.816800000000E+03 2.915421161205E+03
1.627100000000E-01 2.734200000000E+03 2.846597510441E+03
1.650500000000E-01 2.658700000000E+03 2.779182139576E+03
1.674300000000E-01 2.590300000000E+03 2.712893788414E+03
1.698400000000E-01 2.528900000000E+03 2.648011107657E+03
1.722800000000E-01 2.474100000000E+03 2.584523537694E+03
1.747600000000E-01 2.425200000000E+03 2.522167282393E+03
1.772700000000E-01 2.381400000000E+03 2.461192756033E+03
1.798200000000E-01 2.341500000000E+03 2.401345388008E+03
1.824100000000E-01 2.304200000000E+03 2.342637669215E+03
1.850400000000E-01 2.268000000000E+03 2.285071611555E+03
1.877000000000E-01 2.231800000000E+03 2.228852975362E+03
1.904000000000E-01 2.194100000000E+03 2.173762122728E+03
1.931400000000E-01 2.154100000000E+03 2.119800769407E+03
1.959200000000E-01 2.110800000000E+03 2.066951436906E+03
1.987400000000E-01 2.063900000000E+03 2.015225699199E+03
2.016000000000E-01 2.013200000000E+03 1.964609521443E+03
2.045000000000E-01 1.959100000000E+03 1.915096805655E+03
2.074400000000E-01 1.902200000000E+03 1.866678363369E+03
2.104200000000E-01 1.843400000000E+03 1.819344176035E+03
2.134500000000E-01 1.784000000000E+03 1.772933563741E+03
2.165200000000E-01 1.725200000000E+03 1.727595162714E+03
2.196400000000E-01 1.668100000000E+03 1.683176285667E+03
2.228000000000E-01 1.613800000000E+03 1.639812748500E+03
2.260000000000E-01 1.563300000000E+03 1.597489299491E+03
2.292600000000E-01 1.517200000000E+03 1.555940137773E+03
2.325500000000E-01 1.475500000000E+03 1.515538009294E+03
2.359000000000E-01 1.438200000000E+03 1.475903493601E+03
2.392900000000E-01 1.404900000000E+03 1.437269387387E+03
2.427400000000E-01 1.374700000000E+03 1.399399466196E+03
2.462300000000E-01 1.346800000000E+03 1.362508268689E+03
2.497700000000E-01 1.320100000000E+03 1.326475003416E+03
2.533700000000E-01 1.293500000000E+03 1.291195133402E+03
2.570100000000E-01 1.266100000000E+03 1.256854831784E+03
2.607100000000E-01 1.237300000000E+03 1.223254863944E+03
2.644600000000E-01 1.206700000000E+03 1.190479897626E+03
2.682700000000E-01 1.174100000000E+03 1.158436081151E+03
2.721300000000E-01 1.140100000000E+03 1.127198111871E+03
2.760400000000E-01 1.105100000000E+03 1.096754287600E+03
2.800100000000E-01 1.070000000000E+03 1.067017128535E+03
2.840400000000E-01 1.035500000000E+03 1.037980997766E+03
2.881300000000E-01 1.002600000000E+03 1.009639735763E+03
2.922800000000E-01 9.717200000000E+02 9.819861568457E+02
2.964800000000E-01 9.433100000000E+02 9.550748594220E+02
3.007500000000E-01 9.173800000000E+02 9.287695078364E+02
3.050700000000E-01 8.937200000000E+02 9.031852577977E+02
3.094600000000E-01 8.718500000000E+02 8.781919952045E+02
3.139200000000E-01 8.511400000000E+02 8.537888749291E+02
3.184300000000E-01 8.309300000000E+02 8.300725843503E+02
3.230100000000E-01 8.106300000000E+02 8.069285513136E+02
3.276600000000E-01 7.898100000000E+02 7.843509903104E+02
3.323800000000E-01 7.682800000000E+02 7.623343533307E+02
3.371600000000E-01 7.461300000000E+02 7.409154458486E+02
3.420100000000E-01 7.236500000000E+02 7.200400085507E+02
3.469300000000E-01 7.012600000000E+02 6.997006753111E+02
3.519200000000E-01 6.794500000000E+02 6.798896283461E+02
3.569900000000E-01 6.586500000000E+02 6.605612428954E+02
3.621200000000E-01 6.390900000000E+02 6.417831236749E+02
3.673300000000E-01 6.208500000000E+02 6.234731933279E+02
3.726200000000E-01 6.038200000000E+02 6.056261458552E+02
3.779800000000E-01 5.877000000000E+02 5.882686626697E+02
3.834200000000E-01 5.721500000000E+02 5.713606077266E+02
3.889300000000E-01 5.568200000000E+02 5.549243478413E+02
3.945300000000E-01 5.414500000000E+02 5.388939331793E+02
4.002100000000E-01 5.259700000000E+02 5.232925313939E+02
4.059700000000E-01 5.104200000000E+02 5.081139439060E+02
4.118100000000E-01 4.949600000000E+02 4.933495171850E+02
4.177300000000E-01 4.798600000000E+02 4.789919634441E+02
4.237400000000E-01 4.653000000000E+02 4.650106733247E+02
4.298400000000E-01 4.514300000000E+02 4.514004164460E+02
4.360200000000E-01 4.382900000000E+02 4.381765024574E+02
4.423000000000E-01 4.257600000000E+02 4.252904261076E+02
4.486600000000E-01 4.137000000000E+02 4.127771042921E+02
4.551200000000E-01 4.019400000000E+02 4.005912997967E+02
4.616600000000E-01 3.903300000000E+02 3.887631168277E+02
4.683100000000E-01 3.788300000000E+02 3.772339468284E+02
4.750500000000E-01 3.674600000000E+02 3.660333372696E+02
4.818800000000E-01 3.563200000000E+02 3.551546793509E+02
4.888100000000E-01 3.455000000000E+02 3.445755341966E+02
4.958500000000E-01 3.350800000000E+02 3.342767595920E+02
5.029800000000E-01 3.250800000000E+02 3.242817256202E+02
5.102200000000E-01 3.154600000000E+02 3.145571126584E+02
5.175600000000E-01 3.061600000000E+02 3.051113750260E+02
5.250100000000E-01 2.970800000000E+02 2.959265968678E+02
5.325600000000E-01 2.882000000000E+02 2.870100544325E+02
5.402200000000E-01 2.794900000000E+02 2.783445157492E+02
5.480000000000E-01 2.709700000000E+02 2.699146405209E+02
5.558800000000E-01 2.627000000000E+02 2.617374794012E+02
5.638800000000E-01 2.546900000000E+02 2.537870240615E+02
5.719900000000E-01 2.469600000000E+02 2.460691735524E+02
5.802200000000E-01 2.394800000000E+02 2.385697103315E+02
5.885700000000E-01 2.322300000000E+02 2.312847436580E+02
5.970400000000E-01 2.251700000000E+02 2.242098401986E+02
6.056300000000E-01 2.182800000000E+02 2.173404393426E+02
6.143400000000E-01 2.115700000000E+02 2.106740088558E+02
6.231800000000E-01 2.050500000000E+02 2.041970528563E+02
6.321500000000E-01 1.987200000000E+02 1.979067932344E+02
6.412400000000E-01 1.926000000000E+02 1.918060423421E+02
6.504700000000E-01 1.866700000000E+02 1.858779326692E+02
6.598300000000E-01 1.809100000000E+02 1.801249668024E+02
6.693200000000E-01 1.753200000000E+02 1.745438422136E+02
6.789500000000E-01 1.698700000000E+02 1.691249572040E+02
6.887200000000E-01 1.645900000000E+02 1.638651570079E+02
6.986300000000E-01 1.594600000000E+02 1.587611293684E+02
7.086800000000E-01 1.544900000000E+02 1.538095477036E+02
7.188800000000E-01 1.496700000000E+02 1.490024380408E+02
7.292200000000E-01 1.449900000000E+02 1.443413182681E+02
7.397200000000E-01 1.404500000000E+02 1.398142845680E+02
7.503600000000E-01 1.360400000000E+02 1.354271704918E+02
7.611600000000E-01 1.317600000000E+02 1.311685502362E+02
